id,datetime,reply_status,node,channel_address,point_number,logical_point_number,logical_point_zone,device_type,dirtiness,units_of_measure1,units_of_measure2,units_of_measure3,converted_value1,converted_value2,converted_value3
0_0_1_7_0,2023-12-25 16:56:46,Failure,0,0,1,7,0,840 PH,73,%/m obscuration,Invalid,Invalid,90,110,66
0_0_1_8_0,2023-12-25 16:56:46,Failure,0,0,1,8,0,840 PH,73,%/m obscuration,Invalid,Invalid,100,110,66
0_0_1_9_0,2023-12-25 16:56:46,Failure,0,0,1,9,0,840 PH,73,%/m obscuration,Invalid,Invalid,154,110,66
0_0_1_10_0,2023-12-25 16:56:46,Failure,0,0,1,10,0,840 PH,73,%/m obscuration,Invalid,Invalid,134,110,66
0_0_1_11_0,2023-12-25 16:56:46,Failure,0,0,1,11,0,840 PH,73,%/m obscuration,Invalid,Invalid,124,110,66
0_0_1_12_0,2023-12-25 16:56:46,Failure,0,0,1,12,0,840 PH,73,%/m obscuration,Invalid,Invalid,114,110,66
0_0_1_1_0,2023-12-25 16:57:46,Failure,0,0,1,1,0,850 H,0,Not Installed,Degrees C,Not Installed,0,75,0
0_0_1_2_0,2023-12-25 16:57:46,Failure,0,0,1,2,0,850 PC,85,ppm (parts per million),Invalid,Invalid,24,21,241
0_0_1_3_0,2023-12-25 16:57:46,Failure,0,0,1,3,0,840 PH,73,%/m obscuration,Invalid,Invalid,132,110,66
0_0_1_4_0,2023-12-25 16:57:46,Failure,0,0,1,4,0,840 PH,73,%/m obscuration,Invalid,Invalid,60,110,66
0_0_1_5_0,2023-12-25 16:57:46,Failure,0,0,1,5,0,840 PH,73,%/m obscuration,Invalid,Invalid,99,110,66
0_0_1_6_0,2023-12-25 16:57:46,Failure,0,0,1,6,0,840 PH,73,%/m obscuration,Invalid,Invalid,100,110,66
0_0_1_7_0,2023-12-25 16:57:46,Failure,0,0,1,7,0,840 PH,73,%/m obscuration,Invalid,Invalid,90,110,66
0_0_1_8_0,2023-12-25 16:57:46,Failure,0,0,1,8,0,840 PH,73,%/m obscuration,Invalid,Invalid,100,110,66
0_0_1_9_0,2023-12-25 16:57:46,Failure,0,0,1,9,0,840 PH,73,%/m obscuration,Invalid,Invalid,154,110,66
0_0_1_10_0,2023-12-25 16:57:46,Failure,0,0,1,10,0,840 PH,73,%/m obscuration,Invalid,Invalid,134,110,66
0_0_1_11_0,2023-12-25 16:57:46,Failure,0,0,1,11,0,840 PH,73,%/m obscuration,Invalid,Invalid,124,110,66
0_0_1_12_0,2023-12-25 16:57:46,Failure,0,0,1,12,0,840 PH,73,%/m obscuration,Invalid,Invalid,114,110,66
0_0_1_1_0,2023-12-25 16:58:46,Failure,0,0,1,1,0,850 H,0,Not Installed,Degrees C,Not Installed,0,75,0
0_0_1_2_0,2023-12-25 16:58:46,Failure,0,0,1,2,0,850 PC,85,ppm (parts per million),Invalid,Invalid,24,21,241
0_0_1_3_0,2023-12-25 16:58:46,Failure,0,0,1,3,0,840 PH,73,%/m obscuration,Invalid,Invalid,132,110,66
0_0_1_4_0,2023-12-25 16:58:46,Failure,0,0,1,4,0,840 PH,73,%/m obscuration,Invalid,Invalid,60,110,66
0_0_1_5_0,2023-12-25 16:58:46,Failure,0,0,1,5,0,840 PH,73,%/m obscuration,Invalid,Invalid,99,110,66
0_0_1_6_0,2023-12-25 16:58:46,Failure,0,0,1,6,0,840 PH,73,%/m obscuration,Invalid,Invalid,100,110,66
0_0_1_7_0,2023-12-25 16:58:46,Failure,0,0,1,7,0,840 PH,73,%/m obscuration,Invalid,Invalid,90,110,66
0_0_1_8_0,2023-12-25 16:58:46,Failure,0,0,1,8,0,840 PH,73,%/m obscuration,Invalid,Invalid,100,110,66
0_0_1_9_0,2023-12-25 16:58:46,Failure,0,0,1,9,0,840 PH,73,%/m obscuration,Invalid,Invalid,154,110,66
0_0_1_10_0,2023-12-25 16:58:46,Failure,0,0,1,10,0,840 PH,73,%/m obscuration,Invalid,Invalid,134,110,66
0_0_1_11_0,2023-12-25 16:58:46,Failure,0,0,1,11,0,840 PH,73,%/m obscuration,Invalid,Invalid,124,110,66
0_0_1_12_0,2023-12-25 16:58:46,Failure,0,0,1,12,0,840 PH,73,%/m obscuration,Invalid,Invalid,114,110,66
0_0_1_1_0,2023-12-25 16:59:46,Failure,0,0,1,1,0,850 H,0,Not Installed,Degrees C,Not Installed,0,75,0
0_0_1_2_0,2023-12-25 16:59:46,Failure,0,0,1,2,0,850 PC,85,ppm (parts per million),Invalid,Invalid,24,21,241
0_0_1_3_0,2023-12-25 16:59:46,Failure,0,0,1,3,0,840 PH,73,%/m obscuration,Invalid,Invalid,132,110,66
0_0_1_4_0,2023-12-25 16:59:46,Failure,0,0,1,4,0,840 PH,73,%/m obscuration,Invalid,Invalid,60,110,66
0_0_1_5_0,2023-12-25 16:59:46,Failure,0,0,1,5,0,840 PH,73,%/m obscuration,Invalid,Invalid,99,110,66
0_0_1_6_0,2023-12-25 16:59:46,Failure,0,0,1,6,0,840 PH,73,%/m obscuration,Invalid,Invalid,100,110,66
0_0_1_7_0,2023-12-25 16:59:46,Failure,0,0,1,7,0,840 PH,73,%/m obscuration,Invalid,Invalid,90,110,66
0_0_1_8_0,2023-12-25 16:59:46,Failure,0,0,1,8,0,840 PH,73,%/m obscuration,Invalid,Invalid,100,110,66
0_0_1_9_0,2023-12-25 16:59:46,Failure,0,0,1,9,0,840 PH,73,%/m obscuration,Invalid,Invalid,154,110,66
0_0_1_10_0,2023-12-25 16:59:46,Failure,0,0,1,10,0,840 PH,73,%/m obscuration,Invalid,Invalid,134,110,66
0_0_1_11_0,2023-12-25 16:59:46,Failure,0,0,1,11,0,840 PH,73,%/m obscuration,Invalid,Invalid,124,110,66
0_0_1_12_0,2023-12-25 16:59:46,Failure,0,0,1,12,0,840 PH,73,%/m obscuration,Invalid,Invalid,114,110,66
0_0_1_1_0,2023-12-25 17:00:46,Failure,0,0,1,1,0,850 H,0,Not Installed,Degrees C,Not Installed,0,75,0
0_0_1_2_0,2023-12-25 17:00:46,Failure,0,0,1,2,0,850 PC,85,ppm (parts per million),Invalid,Invalid,24,21,241
0_0_1_3_0,2023-12-25 17:00:46,Failure,0,0,1,3,0,840 PH,73,%/m obscuration,Invalid,Invalid,132,110,66
0_0_1_4_0,2023-12-25 17:00:46,Failure,0,0,1,4,0,840 PH,73,%/m obscuration,Invalid,Invalid,60,110,66
0_0_1_5_0,2023-12-25 17:00:46,Failure,0,0,1,5,0,840 PH,73,%/m obscuration,Invalid,Invalid,99,110,66
0_0_1_6_0,2023-12-25 17:00:46,Failure,0,0,1,6,0,840 PH,73,%/m obscuration,Invalid,Invalid,100,110,66
0_0_1_7_0,2023-12-25 17:00:46,Failure,0,0,1,7,0,840 PH,73,%/m obscuration,Invalid,Invalid,90,110,66
0_0_1_8_0,2023-12-25 17:00:46,Failure,0,0,1,8,0,840 PH,73,%/m obscuration,Invalid,Invalid,100,110,66
0_0_1_9_0,2023-12-25 17:00:46,Failure,0,0,1,9,0,840 PH,73,%/m obscuration,Invalid,Invalid,154,110,66
0_0_1_10_0,2023-12-25 17:00:46,Failure,0,0,1,10,0,840 PH,73,%/m obscuration,Invalid,Invalid,134,110,66
0_0_1_11_0,2023-12-25 17:00:46,Failure,0,0,1,11,0,840 PH,73,%/m obscuration,Invalid,Invalid,124,110,66
0_0_1_12_0,2023-12-25 17:00:46,Failure,0,0,1,12,0,840 PH,73,%/m obscuration,Invalid,Invalid,114,110,66
0_0_1_1_0,2023-12-25 17:01:46,Failure,0,0,1,1,0,850 H,0,Not Installed,Degrees C,Not Installed,0,75,0
0_0_1_2_0,2023-12-25 17:01:46,Failure,0,0,1,2,0,850 PC,85,ppm (parts per million),Invalid,Invalid,24,21,241
0_0_1_3_0,2023-12-25 17:01:46,Failure,0,0,1,3,0,840 PH,73,%/m obscuration,Invalid,Invalid,132,110,66
0_0_1_4_0,2023-12-25 17:01:46,Failure,0,0,1,4,0,840 PH,73,%/m obscuration,Invalid,Invalid,60,110,66
0_0_1_5_0,2023-12-25 17:01:46,Failure,0,0,1,5,0,840 PH,73,%/m obscuration,Invalid,Invalid,99,110,66
0_0_1_6_0,2023-12-25 17:01:46,Failure,0,0,1,6,0,840 PH,73,%/m obscuration,Invalid,Invalid,100,110,66
0_0_1_7_0,2023-12-25 17:01:46,Failure,0,0,1,7,0,840 PH,73,%/m obscuration,Invalid,Invalid,90,110,66
0_0_1_8_0,2023-12-25 17:01:46,Failure,0,0,1,8,0,840 PH,73,%/m obscuration,Invalid,Invalid,100,110,66
0_0_1_9_0,2023-12-25 17:01:46,Failure,0,0,1,9,0,840 PH,73,%/m obscuration,Invalid,Invalid,154,110,66
0_0_1_10_0,2023-12-25 17:01:46,Failure,0,0,1,10,0,840 PH,73,%/m obscuration,Invalid,Invalid,134,110,66
0_0_1_11_0,2023-12-25 17:01:46,Failure,0,0,1,11,0,840 PH,73,%/m obscuration,Invalid,Invalid,124,110,66
0_0_1_12_0,2023-12-25 17:01:46,Failure,0,0,1,12,0,840 PH,73,%/m obscuration,Invalid,Invalid,114,110,66
0_0_1_1_0,2023-12-25 17:02:46,Failure,0,0,1,1,0,850 H,0,Not Installed,Degrees C,Not Installed,0,75,0
0_0_1_2_0,2023-12-25 17:02:46,Failure,0,0,1,2,0,850 PC,85,ppm (parts per million),Invalid,Invalid,24,21,241
0_0_1_3_0,2023-12-25 17:02:46,Failure,0,0,1,3,0,840 PH,73,%/m obscuration,Invalid,Invalid,132,110,66
0_0_1_4_0,2023-12-25 17:02:46,Failure,0,0,1,4,0,840 PH,73,%/m obscuration,Invalid,Invalid,60,110,66
0_0_1_5_0,2023-12-25 17:02:46,Failure,0,0,1,5,0,840 PH,73,%/m obscuration,Invalid,Invalid,99,110,66
0_0_1_6_0,2023-12-25 17:02:46,Failure,0,0,1,6,0,840 PH,73,%/m obscuration,Invalid,Invalid,100,110,66
0_0_1_7_0,2023-12-25 17:02:46,Failure,0,0,1,7,0,840 PH,73,%/m obscuration,Invalid,Invalid,90,110,66
0_0_1_8_0,2023-12-25 17:02:46,Failure,0,0,1,8,0,840 PH,73,%/m obscuration,Invalid,Invalid,100,110,66
0_0_1_9_0,2023-12-25 17:02:46,Failure,0,0,1,9,0,840 PH,73,%/m obscuration,Invalid,Invalid,154,110,66
0_0_1_10_0,2023-12-25 17:02:46,Failure,0,0,1,10,0,840 PH,73,%/m obscuration,Invalid,Invalid,134,110,66
0_0_1_11_0,2023-12-25 17:02:46,Failure,0,0,1,11,0,840 PH,73,%/m obscuration,Invalid,Invalid,124,110,66
0_0_1_12_0,2023-12-25 17:02:46,Failure,0,0,1,12,0,840 PH,73,%/m obscuration,Invalid,Invalid,114,110,66
0_0_1_1_0,2023-12-25 17:03:46,Failure,0,0,1,1,0,850 H,0,Not Installed,Degrees C,Not Installed,0,75,0
0_0_1_2_0,2023-12-25 17:03:46,Failure,0,0,1,2,0,850 PC,85,ppm (parts per million),Invalid,Invalid,24,21,241
0_0_1_3_0,2023-12-25 17:03:46,Failure,0,0,1,3,0,840 PH,73,%/m obscuration,Invalid,Invalid,132,110,66
0_0_1_4_0,2023-12-25 17:03:46,Failure,0,0,1,4,0,840 PH,73,%/m obscuration,Invalid,Invalid,60,110,66
0_0_1_5_0,2023-12-25 17:03:46,Failure,0,0,1,5,0,840 PH,73,%/m obscuration,Invalid,Invalid,99,110,66
0_0_1_6_0,2023-12-25 17:03:46,Failure,0,0,1,6,0,840 PH,73,%/m obscuration,Invalid,Invalid,100,110,66
0_0_1_7_0,2023-12-25 17:03:46,Failure,0,0,1,7,0,840 PH,73,%/m obscuration,Invalid,Invalid,90,110,66
0_0_1_8_0,2023-12-25 17:03:46,Failure,0,0,1,8,0,840 PH,73,%/m obscuration,Invalid,Invalid,100,110,66
0_0_1_9_0,2023-12-25 17:03:46,Failure,0,0,1,9,0,840 PH,73,%/m obscuration,Invalid,Invalid,154,110,66
0_0_1_10_0,2023-12-25 17:03:46,Failure,0,0,1,10,0,840 PH,73,%/m obscuration,Invalid,Invalid,134,110,66
0_0_1_11_0,2023-12-25 17:03:46,Failure,0,0,1,11,0,840 PH,73,%/m obscuration,Invalid,Invalid,124,110,66
0_0_1_12_0,2023-12-25 17:03:46,Failure,0,0,1,12,0,840 PH,73,%/m obscuration,Invalid,Invalid,114,110,66
0_0_1_1_0,2023-12-25 17:04:46,Failure,0,0,1,1,0,850 H,0,Not Installed,Degrees C,Not Installed,0,75,0
0_0_1_2_0,2023-12-25 17:04:46,Failure,0,0,1,2,0,850 PC,85,ppm (parts per million),Invalid,Invalid,24,21,241
0_0_1_3_0,2023-12-25 17:04:46,Failure,0,0,1,3,0,840 PH,73,%/m obscuration,Invalid,Invalid,132,110,66
0_0_1_4_0,2023-12-25 17:04:46,Failure,0,0,1,4,0,840 PH,73,%/m obscuration,Invalid,Invalid,60,110,66
0_0_1_5_0,2023-12-25 17:04:46,Failure,0,0,1,5,0,840 PH,73,%/m obscuration,Invalid,Invalid,99,110,66
0_0_1_6_0,2023-12-25 17:04:46,Failure,0,0,1,6,0,840 PH,73,%/m obscuration,Invalid,Invalid,100,110,66
0_0_1_7_0,2023-12-25 17:04:46,Failure,0,0,1,7,0,840 PH,73,%/m obscuration,Invalid,Invalid,90,110,66
0_0_1_8_0,2023-12-25 17:04:46,Failure,0,0,1,8,0,840 PH,73,%/m obscuration,Invalid,Invalid,100,110,66
0_0_1_9_0,2023-12-25 17:04:46,Failure,0,0,1,9,0,840 PH,73,%/m obscuration,Invalid,Invalid,154,110,66
0_0_1_10_0,2023-12-25 17:04:46,Failure,0,0,1,10,0,840 PH,73,%/m obscuration,Invalid,Invalid,134,110,66
0_0_1_11_0,2023-12-25 17:04:46,Failure,0,0,1,11,0,840 PH,73,%/m obscuration,Invalid,Invalid,124,110,66
0_0_1_12_0,2023-12-25 17:04:46,Failure,0,0,1,12,0,840 PH,73,%/m obscuration,Invalid,Invalid,114,110,66
0_0_1_1_0,2023-12-25 17:05:46,Failure,0,0,1,1,0,850 H,0,Not Installed,Degrees C,Not Installed,0,75,0
0_0_1_2_0,2023-12-25 17:05:46,Failure,0,0,1,2,0,850 PC,85,ppm (parts per million),Invalid,Invalid,24,21,241
0_0_1_3_0,2023-12-25 17:05:46,Failure,0,0,1,3,0,840 PH,73,%/m obscuration,Invalid,Invalid,132,110,66
0_0_1_4_0,2023-12-25 17:05:46,Failure,0,0,1,4,0,840 PH,73,%/m obscuration,Invalid,Invalid,60,110,66
0_0_1_5_0,2023-12-25 17:05:46,Failure,0,0,1,5,0,840 PH,73,%/m obscuration,Invalid,Invalid,99,110,66
0_0_1_6_0,2023-12-25 17:05:46,Failure,0,0,1,6,0,840 PH,73,%/m obscuration,Invalid,Invalid,100,110,66
0_0_1_7_0,2023-12-25 17:05:46,Failure,0,0,1,7,0,840 PH,73,%/m obscuration,Invalid,Invalid,90,110,66
0_0_1_8_0,2023-12-25 17:05:46,Failure,0,0,1,8,0,840 PH,73,%/m obscuration,Invalid,Invalid,100,110,66
0_0_1_9_0,2023-12-25 17:05:46,Failure,0,0,1,9,0,840 PH,73,%/m obscuration,Invalid,Invalid,154,110,66
0_0_1_10_0,2023-12-25 17:05:46,Failure,0,0,1,10,0,840 PH,73,%/m obscuration,Invalid,Invalid,134,110,66
0_0_1_11_0,2023-12-25 17:05:46,Failure,0,0,1,11,0,840 PH,73,%/m obscuration,Invalid,Invalid,124,110,66
0_0_1_12_0,2023-12-25 17:05:46,Failure,0,0,1,12,0,840 PH,73,%/m obscuration,Invalid,Invalid,114,110,66
0_0_1_1_0,2023-12-25 17:06:46,Failure,0,0,1,1,0,850 H,0,Not Installed,Degrees C,Not Installed,0,75,0
0_0_1_2_0,2023-12-25 17:06:46,Failure,0,0,1,2,0,850 PC,85,ppm (parts per million),Invalid,Invalid,24,21,241
0_0_1_3_0,2023-12-25 17:06:46,Failure,0,0,1,3,0,840 PH,73,%/m obscuration,Invalid,Invalid,132,110,66
0_0_1_4_0,2023-12-25 17:06:46,Failure,0,0,1,4,0,840 PH,73,%/m obscuration,Invalid,Invalid,60,110,66
0_0_1_5_0,2023-12-25 17:06:46,Failure,0,0,1,5,0,840 PH,73,%/m obscuration,Invalid,Invalid,99,110,66
0_0_1_6_0,2023-12-25 17:06:46,Failure,0,0,1,6,0,840 PH,73,%/m obscuration,Invalid,Invalid,100,110,66
0_0_1_7_0,2023-12-25 17:06:46,Failure,0,0,1,7,0,840 PH,73,%/m obscuration,Invalid,Invalid,90,110,66
0_0_1_8_0,2023-12-25 17:06:46,Failure,0,0,1,8,0,840 PH,73,%/m obscuration,Invalid,Invalid,100,110,66
0_0_1_9_0,2023-12-25 17:06:46,Failure,0,0,1,9,0,840 PH,73,%/m obscuration,Invalid,Invalid,154,110,66
0_0_1_10_0,2023-12-25 17:06:46,Failure,0,0,1,10,0,840 PH,73,%/m obscuration,Invalid,Invalid,134,110,66
0_0_1_11_0,2023-12-25 17:06:46,Failure,0,0,1,11,0,840 PH,73,%/m obscuration,Invalid,Invalid,124,110,66
0_0_1_12_0,2023-12-25 17:06:46,Failure,0,0,1,12,0,840 PH,73,%/m obscuration,Invalid,Invalid,114,110,66
0_0_1_1_0,2023-12-25 17:07:46,Failure,0,0,1,1,0,850 H,0,Not Installed,Degrees C,Not Installed,0,75,0
0_0_1_2_0,2023-12-25 17:07:46,Failure,0,0,1,2,0,850 PC,85,ppm (parts per million),Invalid,Invalid,24,21,241
0_0_1_3_0,2023-12-25 17:07:46,Failure,0,0,1,3,0,840 PH,73,%/m obscuration,Invalid,Invalid,132,110,66
0_0_1_4_0,2023-12-25 17:07:46,Failure,0,0,1,4,0,840 PH,73,%/m obscuration,Invalid,Invalid,60,110,66
0_0_1_5_0,2023-12-25 17:07:46,Failure,0,0,1,5,0,840 PH,73,%/m obscuration,Invalid,Invalid,99,110,66
0_0_1_6_0,2023-12-25 17:07:46,Failure,0,0,1,6,0,840 PH,73,%/m obscuration,Invalid,Invalid,100,110,66
0_0_1_7_0,2023-12-25 17:07:46,Failure,0,0,1,7,0,840 PH,73,%/m obscuration,Invalid,Invalid,90,110,66
0_0_1_8_0,2023-12-25 17:07:46,Failure,0,0,1,8,0,840 PH,73,%/m obscuration,Invalid,Invalid,100,110,66
0_0_1_9_0,2023-12-25 17:07:46,Failure,0,0,1,9,0,840 PH,73,%/m obscuration,Invalid,Invalid,154,110,66
0_0_1_10_0,2023-12-25 17:07:46,Failure,0,0,1,10,0,840 PH,73,%/m obscuration,Invalid,Invalid,134,110,66
0_0_1_11_0,2023-12-25 17:07:46,Failure,0,0,1,11,0,840 PH,73,%/m obscuration,Invalid,Invalid,124,110,66
0_0_1_12_0,2023-12-25 17:07:46,Failure,0,0,1,12,0,840 PH,73,%/m obscuration,Invalid,Invalid,114,110,66
0_0_1_1_0,2023-12-25 17:08:46,Failure,0,0,1,1,0,850 H,0,Not Installed,Degrees C,Not Installed,0,75,0
0_0_1_2_0,2023-12-25 17:08:46,Failure,0,0,1,2,0,850 PC,85,ppm (parts per million),Invalid,Invalid,24,21,241
0_0_1_3_0,2023-12-25 17:08:46,Failure,0,0,1,3,0,840 PH,73,%/m obscuration,Invalid,Invalid,132,110,66
0_0_1_4_0,2023-12-25 17:08:46,Failure,0,0,1,4,0,840 PH,73,%/m obscuration,Invalid,Invalid,60,110,66
0_0_1_5_0,2023-12-25 17:08:46,Failure,0,0,1,5,0,840 PH,73,%/m obscuration,Invalid,Invalid,99,110,66
0_0_1_6_0,2023-12-25 17:08:46,Failure,0,0,1,6,0,840 PH,73,%/m obscuration,Invalid,Invalid,100,110,66
0_0_1_7_0,2023-12-25 17:08:46,Failure,0,0,1,7,0,840 PH,73,%/m obscuration,Invalid,Invalid,90,110,66
0_0_1_8_0,2023-12-25 17:08:46,Failure,0,0,1,8,0,840 PH,73,%/m obscuration,Invalid,Invalid,100,110,66
0_0_1_9_0,2023-12-25 17:08:46,Failure,0,0,1,9,0,840 PH,73,%/m obscuration,Invalid,Invalid,154,110,66
0_0_1_10_0,2023-12-25 17:08:46,Failure,0,0,1,10,0,840 PH,73,%/m obscuration,Invalid,Invalid,134,110,66
0_0_1_11_0,2023-12-25 17:08:46,Failure,0,0,1,11,0,840 PH,73,%/m obscuration,Invalid,Invalid,124,110,66
0_0_1_12_0,2023-12-25 17:08:46,Failure,0,0,1,12,0,840 PH,73,%/m obscuration,Invalid,Invalid,114,110,66
0_0_1_1_0,2023-12-25 17:09:46,Failure,0,0,1,1,0,850 H,0,Not Installed,Degrees C,Not Installed,0,75,0
0_0_1_2_0,2023-12-25 17:09:46,Failure,0,0,1,2,0,850 PC,85,ppm (parts per million),Invalid,Invalid,24,21,241
0_0_1_3_0,2023-12-25 17:09:46,Failure,0,0,1,3,0,840 PH,73,%/m obscuration,Invalid,Invalid,132,110,66
0_0_1_4_0,2023-12-25 17:09:46,Failure,0,0,1,4,0,840 PH,73,%/m obscuration,Invalid,Invalid,60,110,66
0_0_1_5_0,2023-12-25 17:09:46,Failure,0,0,1,5,0,840 PH,73,%/m obscuration,Invalid,Invalid,99,110,66
0_0_1_6_0,2023-12-25 17:09:46,Failure,0,0,1,6,0,840 PH,73,%/m obscuration,Invalid,Invalid,100,110,66
0_0_1_7_0,2023-12-25 17:09:46,Failure,0,0,1,7,0,840 PH,73,%/m obscuration,Invalid,Invalid,90,110,66
0_0_1_8_0,2023-12-25 17:09:46,Failure,0,0,1,8,0,840 PH,73,%/m obscuration,Invalid,Invalid,100,110,66
0_0_1_9_0,2023-12-25 17:09:46,Failure,0,0,1,9,0,840 PH,73,%/m obscuration,Invalid,Invalid,154,110,66
0_0_1_10_0,2023-12-25 17:09:46,Failure,0,0,1,10,0,840 PH,73,%/m obscuration,Invalid,Invalid,134,110,66
0_0_1_11_0,2023-12-25 17:09:46,Failure,0,0,1,11,0,840 PH,73,%/m obscuration,Invalid,Invalid,124,110,66
0_0_1_12_0,2023-12-25 17:09:46,Failure,0,0,1,12,0,840 PH,73,%/m obscuration,Invalid,Invalid,114,110,66
0_0_1_1_0,2023-12-25 17:10:46,Failure,0,0,1,1,0,850 H,0,Not Installed,Degrees C,Not Installed,0,75,0
0_0_1_2_0,2023-12-25 17:10:46,Failure,0,0,1,2,0,850 PC,85,ppm (parts per million),Invalid,Invalid,24,21,241
0_0_1_3_0,2023-12-25 17:10:46,Failure,0,0,1,3,0,840 PH,73,%/m obscuration,Invalid,Invalid,132,110,66
0_0_1_4_0,2023-12-25 17:10:46,Failure,0,0,1,4,0,840 PH,73,%/m obscuration,Invalid,Invalid,60,110,66
0_0_1_5_0,2023-12-25 17:10:46,Failure,0,0,1,5,0,840 PH,73,%/m obscuration,Invalid,Invalid,99,110,66
0_0_1_6_0,2023-12-25 17:10:46,Failure,0,0,1,6,0,840 PH,73,%/m obscuration,Invalid,Invalid,100,110,66
0_0_1_7_0,2023-12-25 17:10:46,Failure,0,0,1,7,0,840 PH,73,%/m obscuration,Invalid,Invalid,90,110,66
0_0_1_8_0,2023-12-25 17:10:46,Failure,0,0,1,8,0,840 PH,73,%/m obscuration,Invalid,Invalid,100,110,66
0_0_1_9_0,2023-12-25 17:10:46,Failure,0,0,1,9,0,840 PH,73,%/m obscuration,Invalid,Invalid,154,110,66
0_0_1_10_0,2023-12-25 17:10:46,Failure,0,0,1,10,0,840 PH,73,%/m obscuration,Invalid,Invalid,134,110,66
0_0_1_11_0,2023-12-25 17:10:46,Failure,0,0,1,11,0,840 PH,73,%/m obscuration,Invalid,Invalid,124,110,66
0_0_1_12_0,2023-12-25 17:10:46,Failure,0,0,1,12,0,840 PH,73,%/m obscuration,Invalid,Invalid,114,110,66
0_0_1_1_0,2023-12-25 17:11:46,Failure,0,0,1,1,0,850 H,0,Not Installed,Degrees C,Not Installed,0,75,0
0_0_1_2_0,2023-12-25 17:11:46,Failure,0,0,1,2,0,850 PC,85,ppm (parts per million),Invalid,Invalid,24,21,241
0_0_1_3_0,2023-12-25 17:11:46,Failure,0,0,1,3,0,840 PH,73,%/m obscuration,Invalid,Invalid,132,110,66
0_0_1_4_0,2023-12-25 17:11:46,Failure,0,0,1,4,0,840 PH,73,%/m obscuration,Invalid,Invalid,60,110,66
0_0_1_5_0,2023-12-25 17:11:46,Failure,0,0,1,5,0,840 PH,73,%/m obscuration,Invalid,Invalid,99,110,66
0_0_1_6_0,2023-12-25 17:11:46,Failure,0,0,1,6,0,840 PH,73,%/m obscuration,Invalid,Invalid,100,110,66
0_0_1_7_0,2023-12-25 17:11:46,Failure,0,0,1,7,0,840 PH,73,%/m obscuration,Invalid,Invalid,90,110,66
0_0_1_8_0,2023-12-25 17:11:46,Failure,0,0,1,8,0,840 PH,73,%/m obscuration,Invalid,Invalid,100,110,66
0_0_1_9_0,2023-12-25 17:11:46,Failure,0,0,1,9,0,840 PH,73,%/m obscuration,Invalid,Invalid,154,110,66
0_0_1_10_0,2023-12-25 17:11:46,Failure,0,0,1,10,0,840 PH,73,%/m obscuration,Invalid,Invalid,134,110,66
0_0_1_11_0,2023-12-25 17:11:46,Failure,0,0,1,11,0,840 PH,73,%/m obscuration,Invalid,Invalid,124,110,66
0_0_1_12_0,2023-12-25 17:11:46,Failure,0,0,1,12,0,840 PH,73,%/m obscuration,Invalid,Invalid,114,110,66
0_0_1_1_0,2023-12-25 17:12:46,Failure,0,0,1,1,0,850 H,0,Not Installed,Degrees C,Not Installed,0,75,0
0_0_1_2_0,2023-12-25 17:12:46,Failure,0,0,1,2,0,850 PC,85,ppm (parts per million),Invalid,Invalid,24,21,241
0_0_1_3_0,2023-12-25 17:12:46,Failure,0,0,1,3,0,840 PH,73,%/m obscuration,Invalid,Invalid,132,110,66
0_0_1_4_0,2023-12-25 17:12:46,Failure,0,0,1,4,0,840 PH,73,%/m obscuration,Invalid,Invalid,60,110,66
0_0_1_5_0,2023-12-25 17:12:46,Failure,0,0,1,5,0,840 PH,73,%/m obscuration,Invalid,Invalid,99,110,66
0_0_1_6_0,2023-12-25 17:12:46,Failure,0,0,1,6,0,840 PH,73,%/m obscuration,Invalid,Invalid,100,110,66
0_0_1_7_0,2023-12-25 17:12:46,Failure,0,0,1,7,0,840 PH,73,%/m obscuration,Invalid,Invalid,90,110,66
0_0_1_8_0,2023-12-25 17:12:46,Failure,0,0,1,8,0,840 PH,73,%/m obscuration,Invalid,Invalid,100,110,66
0_0_1_9_0,2023-12-25 17:12:46,Failure,0,0,1,9,0,840 PH,73,%/m obscuration,Invalid,Invalid,154,110,66
0_0_1_10_0,2023-12-25 17:12:46,Failure,0,0,1,10,0,840 PH,73,%/m obscuration,Invalid,Invalid,134,110,66
0_0_1_11_0,2023-12-25 17:12:46,Failure,0,0,1,11,0,840 PH,73,%/m obscuration,Invalid,Invalid,124,110,66
0_0_1_12_0,2023-12-25 17:12:46,Failure,0,0,1,12,0,840 PH,73,%/m obscuration,Invalid,Invalid,114,110,66
0_0_1_1_0,2023-12-25 17:13:46,Failure,0,0,1,1,0,850 H,0,Not Installed,Degrees C,Not Installed,0,75,0
0_0_1_2_0,2023-12-25 17:13:46,Failure,0,0,1,2,0,850 PC,85,ppm (parts per million),Invalid,Invalid,24,21,241
0_0_1_3_0,2023-12-25 17:13:46,Failure,0,0,1,3,0,840 PH,73,%/m obscuration,Invalid,Invalid,132,110,66
0_0_1_4_0,2023-12-25 17:13:46,Failure,0,0,1,4,0,840 PH,73,%/m obscuration,Invalid,Invalid,60,110,66
0_0_1_5_0,2023-12-25 17:13:46,Failure,0,0,1,5,0,840 PH,73,%/m obscuration,Invalid,Invalid,99,110,66
0_0_1_6_0,2023-12-25 17:13:46,Failure,0,0,1,6,0,840 PH,73,%/m obscuration,Invalid,Invalid,100,110,66
